Unnamed: 0,Veh. Reg,Date,Del. No,Specifications,Tonagge,Unnamed: 6
1.0,KDB 204L,8/2/2021,22832.0,0-3,24.98,
2.0,KDC 255G,8/2/2021,22729.0,0-6,20.04,
3.0,KDC 255G,8/2/2021,22744.0,0-6,19.72,
4.0,KDC 255G,8/2/2021,22756.0,0-6,19.7,
5.0,KDC 255G,8/2/2021,22773.0,0-6,20.6,
6.0,KDC 255G,8/2/2021,22767.0,0-6,18.6,
7.0,KDC 255G,8/2/2021,22618.0,0-6,23.6,
8.0,KDC 255G,8/2/2021,22602.0,0-6,17.94,
9.0,KDC 255G,8/2/2021,22714.0,0-6,19.0,
10.0,KCE 250G,8/2/2021,22663.0,0-40,22.02,
11.0,KCE 250G,8/2/2021,22010.0,0-6,23.2,
12.0,KCE 250G,8/2/2021,22074.0,0-6,22.24,
13.0,KDB 072T,8/2/2021,22909.0,0-40,23.28,
14.0,KDB 072T,8/2/2021,22716.0,0-6,23.94,
15.0,KDB 072T,8/2/2021,22698.0,0-40,21.68,
16.0,KDB 072T,8/2/2021,22677.0,0-40,18.6,
17.0,KDB 072T,8/2/2021,22858.0,0-40,24.66,
18.0,KDB 072T,8/2/2021,22844.0,0-3,23.14,
19.0,KBN 554Y,8/2/2021,22799.0,0-6,18.0,
20.0,KBN 554Y,8/2/2021,22765.0,0-5,20.16,
21.0,KDB 204L,8/2/2021,22797.0,0-6,25.4,
22.0,KDB 204L,8/2/2021,22715.0,0-6,22.5,
23.0,KDB 204L,8/2/2021,22616.0,0-6,25.2,
1.0,KDC 255G,9/3/2021,22948.0,0-6,19.3,
2.0,KDC 255G,9/3/2021,22963.0,0-6,18.8,
3.0,KDC 255G,9/3/2021,22980.0,0-6,13.2,
4.0,KDC 255G,9/3/2021,23005.0,0-6,17.8,
5.0,KDC 255G,9/3/2021,22921.0,0-6,20.5,
6.0,KDC 255G,9/3/2021,22928.0,0-6,18.9,
7.0,KDB 072T,8/3/2021,23019.0,0-6,21.75,
8.0,KDB 072T,9/3/2021,23050.0,0-6,23.5,
9.0,KDB 072T,9/3/2021,22932.0,0-6,24.0,
10.0,KDB 072T,9/3/2021,22959.0,0-6,23.8,
11.0,KDB 072T,9/3/2021,22990.0,0-6,21.5,
12.0,KCW 976E,9/3/2021,22361.0,0-40,22.44,
13.0,KCW 976E,8/31/2021,22355.0,0-40,21.5,
14.0,KCW 976E,9/1/2021,22436.0,0-40,22.96,
15.0,KCA 308J,8/1/2021,22594.0,0-6,32.02,
16.0,KCE 343Y,9/1/2021,22616.0,0-6,37.1,
17.0,KCE 343Y,9/1/2021,22556.0,0-6,49.42,
18.0,KCA 308J,9/1/2021,22557.0,0-6,32.7,
19.0,KCP 026Z,9/2/2021,22795.0,0-6,20.2,
20.0,KCP 026Z,9/2/2021,22697.0,0-6,17.02,
21.0,KCP 026Z,9/2/2021,22707.0,3-10,17.68,
22.0,KCP 026Z,9/2/2021,22763.0,0-6,21.6,
23.0,KCW 976E,9/2/2021,22672.0,3-10,19.48,
24.0,KCW 976E,9/2/2021,22711.0,3-10,20.36,
25.0,KCW 976E,9/2/2021,22694.0,3-10,22.38,
26.0,KCW 976E,9/2/2021,22737.0,0-5,21.82,
27.0,KCP 026Z,9/3/2021,22946.0,0-6,21.0,
28.0,KCP 026Z,9/3/2021,23002.0,0-6,19.1,
29.0,KCP 026Z,9/3/2021,22974.0,0-6,21.2,
30.0,KBP 136Q,9/3/2021,44442.0,14-20,25.46,
1.0,KCG 095D,8/4/2021,16804.0,0-40,16.36,
2.0,KBW 667X,8/4/2021,16803.0,0-40,16.2,
3.0,KBW 667X,8/4/2021,16764.0,0-3,17.12,
4.0,KBW 667X,8/4/2021,16637.0,0-40,15.9,
5.0,KCW 077Y,8/4/2021,16829.0,0-40,16.28,
6.0,KBY 166H,8/4/2021,16888.0,0-40,20.96,
7.0,KCE 146S,8/4/2021,16812.0,0-40,18.92,
8.0,KCE 146S,8/4/2021,16854.0,0-40,17.04,
9.0,KCE 146S,8/4/2021,16886.0,0-40,17.48,
10.0,KBY 166H,8/4/2021,16833.0,0-40,20.64,
11.0,KDB 293W,8/4/2021,16864.0,0-40,18.6,
12.0,KCD 261V,8/4/2021,16865.0,0-40,18.76,
13.0,KAT 901C,8/4/2021,16844.0,0-40,17.92,
14.0,KAT 901C,8/4/2021,16662.0,0-40,19.98,
15.0,KAT 901C,8/4/2021,16606.0,0-40,18.86,
16.0,KAT 901C,8/4/2021,16771.0,0-40,19.1,
17.0,KBP 188C,8/4/2021,16766.0,0-40,29.54,
18.0,KBP 188C,8/4/2021,16604.0,0-40,31.98,
19.0,KBP 188C,8/4/2021,16826.0,0-40,30.12,
20.0,KBP 188C,8/4/2021,16866.0,0-40,29.86,
21.0,KCW 077Y,8/4/2021,16873.0,0-40,16.5,
22.0,KCN 957E,8/4/2021,16650.0,0-40,19.62,
23.0,KCN 957E,8/4/2021,16808.0,0-40,23.56,
24.0,KAT 901C,8/3/2021,16603.0,5-10,17.5,
25.0,KAT 901C,8/3/2021,16626.0,0-3,18.46,
26.0,KAT 901C,8/3/2021,16646.0,0-40,18.7,
27.0,KBQ 469P,8/3/2021,16609.0,5-10,17.14,
28.0,KBQ 469P,8/3/2021,16837.0,0-3,22.9,
29.0,KBQ 469P,8/3/2021,16671.0,0-40,18.88,
30.0,KDB 293W,8/4/2021,16772.0,0-3,18.88,
31.0,KBZ 301S,8/4/2021,16770.0,0-3,21.5,
32.0,KDB 293W,8/4/2021,16753.0,0-40,20.22,
33.0,KBR 280S,8/3/2021,16897.0,3-10,18.02,
34.0,KBR 280S,8/4/2021,16734.0,0-40,20.0,
35.0,KBR 280S,8/4/2021,16777.0,0-3,19.38,
36.0,KBR 280S,8/4/2021,16610.0,0-40,20.28,
37.0,KDB 293W,8/4/2021,16727.0,0-40,19.42,
38.0,KDB 293W,8/4/2021,16739.0,0-40,19.66,
39.0,KDB 293W,8/4/2021,16664.0,0-40,20.52,
40.0,KBR 280S,8/4/2021,16933.0,20-31.5,21.18,
41.0,KBR 280S,8/5/2021,16977.0,5-10,18.08,
42.0,KBR 280S,7/4/2021,16915.0,20-31.5,20.7,
43.0,KBR 280S,8/5/2021,16948.0,3-10,19.92,
44.0,KBR 280S,8/5/2021,16985.0,5-10,17.66,
45.0,KCN 957E,8/4/2021,16893.0,0-40,21.6,
46.0,KDB 293W,8/3/2021,16838.0,10-14,16.72,
47.0,KDB 293W,9/3/2021,16830.0,0-40,19.58,
48.0,KDB 293W,9/3/2021,16802.0,0-40,19.56,
49.0,KBR 280S,8/3/2021,16680.0,0-40,19.42,
50.0,KBR 280S,8/3/2021,16718.0,3-10,16.78,
51.0,KBR 280S,8/3/2021,16750.0,0-40,20.46,
52.0,KDB 204L,8/4/2021,16823.0,20-31.5,22.4,
53.0,KDB 204L,8/5/2021,16956.0,3-10,21.78,
54.0,KDB 204L,8/5/2021,16974.0,5-10,21.58,
55.0,KDB 204L,8/4/2021,16941.0,3-10,24.42,
56.0,KDB 204L,8/3/2021,16874.0,0-40,22.98,
57.0,KCW 077Y,8/4/2021,16902.0,0-40,16.72,
58.0,KDB 072T,8/3/2021,16661.0,0-40,19.96,
59.0,KDB 072T,8/5/2021,16949.0,3-10,19.44,
60.0,KDB 072T,8/5/2021,16975.0,5-10,19.52,
61.0,KDB 072T,8/4/2021,16926.0,20-31.5,22.26,
62.0,KDB 072T,8/5/2021,16963.0,3-10,21.34,
1.0,KDC 062G,8/3/2021,16678.0,0-40,18.82,
2.0,KBY 166H,8/4/2021,16907.0,0-40,18.74,
3.0,KCD 261V,8/4/2021,16698.0,0-40,15.68,
4.0,KBQ 469P,8/4/2021,16661.0,0-40,17.52,
5.0,KBQ 469P,8/4/2021,16825.0,0-40,18.8,
6.0,KBQ 469P,8/4/2021,16790.0,0-40,17.76,
7.0,KBR 280S,8/5/2021,17088.0,0-40,18.8,
8.0,KBR 280S,8/5/2021,17043.0,0-40,18.82,
9.0,KBR 280S,8/5/2021,17069.0,0-40,18.98,
10.0,KBQ 360C,8/5/2021,17012.0,0-40,13.1,
11.0,KBQ 360C,8/5/2021,17040.0,0-40,15.76,
12.0,KBQ 360C,8/5/2021,17091.0,0-40,15.12,
13.0,KAT 901C,8/5/2021,17065.0,0-40,17.98,
14.0,KAT 901C,8/5/2021,17085.0,0-40,19.3,
15.0,KAT 901C,8/5/2021,17008.0,0-40,18.86,
16.0,KAT 901C,8/5/2021,16992.0,0-40,17.94,
17.0,KAT 901C,8/5/2021,17045.0,0-40,18.3,
18.0,KAT 901C,8/5/2021,17033.0,0-40,18.8,
19.0,KBQ 469P,8/5/2021,17011.0,0-40,16.48,
20.0,KBQ 469P,8/5/2021,17050.0,0-40,17.8,
21.0,KBQ 469P,8/5/2021,16993.0,0-40,17.46,
22.0,KBQ 469P,8/5/2021,17073.0,0-40,18.18,
23.0,KBQ 469P,8/5/2021,17089.0,0-40,18.44,
24.0,KBZ 301S,8/4/2021,16831.0,0-40,21.62,
1.0,KBQ 469P,8/6/2021,17159.0,0-3,18.06,
2.0,KBQ 469P,8/6/2021,17178.0,0-40,17.5,
3.0,KBQ 469P,8/6/2021,17489.0,0-40,17.8,
4.0,KBQ 469P,8/6/2021,17187.0,0-40,17.66,
5.0,KBQ 469P,8/6/2021,17200.0,0-40,17.42,
6.0,KBQ 469P,8/6/2021,17165.0,0-40,14.54,
7.0,KAT 901C,8/6/2021,17203.0,0-40,19.08,
8.0,KAT 901C,8/6/2021,17191.0,0-40,18.52,
9.0,KAT 901C,8/6/2021,17179.0,0-40,19.46,
10.0,KAT 901C,8/6/2021,17169.0,0-40,19.08,
11.0,KAT 901C,8/6/2021,17180.0,0-40,19.54,
12.0,KBP 188C,8/6/2021,17164.0,0-3,30.98,
13.0,KBP 188C,8/6/2021,17173.0,0-3,31.22,
14.0,KBW 667K,8/6/2021,16856.0,0-40,15.54,
15.0,KBP 188C,8/6/2021,17153.0,0-3,29.9,
1.0,KBR 280S,8/7/2021,17342.0,0-40,18.44,
2.0,KBR 280S,8/7/2021,17316.0,0-40,18.3,
3.0,KBR 280S,8/7/2021,17267.0,0-40,17.78,
4.0,KCX 069Q,8/7/2021,17311.0,0-40,22.3,
5.0,KAT 901C,8/7/2021,17326.0,0-40,18.16,
6.0,KAT 901C,8/7/2021,17296.0,0-40,18.6,
7.0,KAT 901C,8/7/2021,17272.0,0-3,18.04,
8.0,KDA 189X,8/7/2021,17271.0,0-3,19.42,
9.0,KBP 188C,8/7/2021,17268.0,0-3,31.54,
10.0,KDA 189X,8/7/2021,17298.0,0-40,19.7,
11.0,KDA 189X,8/7/2021,17329.0,0-40,19.86,
12.0,KDB 204L,8/7/2021,17318.0,0-40,20.06,
13.0,KDB 204L,8/7/2021,17358.0,0-40,22.68,
14.0,KBQ 469P,8/7/2021,17314.0,0-40,17.38,
15.0,KBQ 469P,8/7/2021,17345.0,0-40,17.44,
16.0,KBQ 469P,8/7/2021,17275.0,0-40,18.14,
17.0,KDB 293W,8/7/2021,17297.0,0-40,21.54,
18.0,KDB 293W,8/7/2021,17269.0,0-3,19.66,
19.0,KDB 293W,8/7/2021,17352.0,0-3,18.82,
20.0,KBP 188C,8/7/2021,17301.0,0-40,32.34,
21.0,KBP 188C,8/7/2021,17343.0,0-40,31.4,
22.0,KBP 188C,8/7/2021,17456.0,0-40,31.26,
23.0,KBP 188C,8/7/2021,17442.0,0-40,32.34,
24.0,KCX 069Q,8/7/2021,17262.0,0-3,20.56,
25.0,KBX 100S,8/7/2021,17340.0,0-40,15.18,
26.0,KCN 957E,8/7/2021,17333.0,0-40,19.2,
27.0,KCN 957E,8/7/2021,17309.0,0-40,18.3,
28.0,KCN 957E,8/7/2021,17273.0,0-3,19.14,
29.0,KCX 069Q,8/7/2021,17341.0,0-3,23.18,
1.0,KCK 951K,7/8/2021,17513.0,0-3 (21),16.94,
2.0,KCW 975E,7/8/2021,17499.0,0-3 (21),17.42,
3.0,KCP 026Z,7/8/2021,17495.0,0-3 (21),16.5,
4.0,KCE 683P,7/8/2021,17466.0,0-3 (21),17.28,
5.0,KDA 189X,7/8/2021,17497.0,0-3 (21),17.14,
6.0,KDA 189X,7/8/2021,17467.0,0-3 (21),16.3,
7.0,KDB 293W,7/8/2021,17486.0,0-3,16.52,
8.0,KDB 293W,7/8/2021,17452.0,0-3,22.22,
9.0,KBR 280S,8/7/2021,17332.0,14-20,17.7,
10.0,KBR 280S,8/8/2021,17418.0,20-31.5,19.82,
11.0,KBR 280S,8/7/2021,17366.0,14-20,17.5,
12.0,KBR 280S,8/8/2021,17405.0,20-31.5,18.28,
13.0,KBR 280S,8/7/2021,17395.0,14-20,18.4,
14.0,KCK 951K,7/8/2021,17415.0,20-31.5,17.44,
15.0,KCK 951K,8/7/2021,17322.0,0-40,18.16,
16.0,KCK 951K,8/7/2021,17367.0,14-20,19.96,
17.0,KCK 951K,8/8/2021,17399.0,14-20,18.88,
18.0,KCK 951K,8/7/2021,17394.0,14-20,18.72,
19.0,KCK 951K,8/7/2021,17359.0,0-40,19.22,
20.0,KBR 280S,8/9/2021,17565.0,20-31.5,19.44,
21.0,KBR 280S,8/9/2021,17554.0,20-31.5,18.78,
22.0,KBR 280S,8/8/2021,17516.0,0-3,22.82,
23.0,KBQ 469P,8/8/2021,17487.0,5-10,17.02,
24.0,KDC 084C,9/8/2021,17500.0,0-3 (21),17.5,
25.0,KCH 846B,8/8/2021,17501.0,0-3 (21),16.92,
26.0,KBQ 469P,9/8/2021,17548.0,14-20,19.24,
27.0,KBR 280S,8/9/2021,17538.0,14-20,18.14,
28.0,KBR 280S,8/9/2021,17573.0,20-31.5,20.1,
29.0,KDC 572Y,8/8/2021,17508.0,0-3 (21),15.7,
30.0,KDD 305F,8/8/2021,17509.0,0-3(21),16.48,
31.0,KBX 100S,8/8/2021,17464.0,0-40,19.32,
32.0,KBR 280S,7/8/2021,17525.0,14-20,18.68,
33.0,KBQ 469P,8/8/2021,17521.0,0-3,18.78,
34.0,KDB 104Z,8/8/2021,17476.0,0-3 (21),17.54,
35.0,KDB 104Z,8/8/2021,17514.0,0-3(21),17.48,
36.0,KBQ 469P,8/8/2021,17504.0,5-10,17.26,
37.0,KBQ 469P,8/8/2021,17533.0,14-20,18.8,
1.0,KDB 293W,8/9/2021,24512.0,0-40,19.5,
2.0,KDB 293W,8/9/2021,24437.0,0-40,22.76,
3.0,KDB 293W,8/9/2021,24381.0,0-3,19.4,
4.0,KDB 293W,8/9/2021,24476.0,0-40,24.36,
5.0,KDB 293W,8/9/2021,24404.0,10-14,18.4,
6.0,KDB 293W,8/9/2021,24351.0,0-3,19.82,
7.0,KAT 901C,8/9/2021,24393.0,0-3,20.42,
8.0,KAT 901C,8/9/2021,24445.0,0-40,18.48,
9.0,KAT 901C,8/9/2021,24487.0,0-40,19.68,
10.0,KAT 901C,8/9/2021,24519.0,0-40,212.3,
1.0,KBY 166H,8/9/2021,17603.0,0-40,20.04,
2.0,KBY 166H,8/9/2021,17588.0,0-3,22.36,
3.0,KBY 166H,8/9/2021,17618.0,0-40,19.92,
4.0,KBY 166H,8/9/2021,17642.0,0-40,22.52,
5.0,KBY 166H,8/9/2021,17670.0,0-40,19.68,
6.0,KBY 166H,8/10/2021,17742.0,0-40,20.78,
7.0,KBY 166H,8/9/2021,17705.0,0-40,20.68,
8.0,KBY 166H,8/9/2021,17692.0,0-40,19.38,
9.0,KBY 166H,8/9/2021,17729.0,0-40,20.86,
10.0,KBY 166H,8/9/2021,17716.0,0-40,20.9,
11.0,KDB 293W,8/9/2021,17604.0,0-40,19.84,
12.0,KDC  008T,8/9/2021,17607.0,0-3,24.8,
13.0,KCP 026Z,8/9/2021,17606.0,0-3,17.46,
14.0,KBP 188C,8/9/2021,17696.0,10-14,33.24,
15.0,KBP 188C,8/10/2021,17711.0,0-40,30.18,
16.0,KBP 188C,8/10/2021,17730.0,0-40,30.02,
17.0,KBP 188C,8/10/2021,17744.0,0-40,33.16,
18.0,KDB 293W,8/9/2021,17677.0,0-40,18.12,
19.0,KBR 280S,8/9/2021,17720.0,0-40,19.26,
20.0,KBR 280S,8/9/2021,17740.0,0-40,18.76,
21.0,KBR 280S,8/9/2021,17708.0,0-40,19.6,
22.0,KDB 293W,8/9/2021,17657.0,0-40,18.16,
23.0,KDB 293W,8/9/2021,17620.0,0-40,18.34,
24.0,KDB 293W,8/9/2021,17641.0,0-40,18.28,
25.0,KBQ 469P,8/9/2021,17605.0,0-40,18.86,
26.0,KBQ 469P,8/9/2021,17655.0,0-40,18.14,
27.0,KBQ 469P,8/9/2021,17622.0,0-40,19.4,
28.0,KBQ 469P,8/9/2021,17675.0,0-40,18.84,
29.0,KBR 280S,8/9/2021,17728.0,0-40,19.9,
30.0,KAT 180C,8/10/2021,17645.0,0-40,18.14,
31.0,KAT 180C,8/9/2021,17619.0,0-40,19.76,
32.0,KAT 180C,8/9/2021,17595.0,0-40,19.66,
33.0,KAT 180C,8/9/2021,17560.0,0-3,19.1,
34.0,KBR 280S,8/9/2021,17631.0,0-40,19.34,
35.0,KBR 280S,8/9/2021,17598.0,0-40,21.08,
36.0,KBR 280S,8/9/2021,17585.0,0-40,18.26,
37.0,KBR 280S,8/9/2021,17609.0,0-40,21.48,
38.0,KBR 280S,8/9/2021,17652.0,0-40,19.16,
39.0,KDD 184K,8/10/2021,17715.0,0-40,20.46,
40.0,KDD 184K,8/9/2021,17701.0,0-40,18.34,
41.0,KDD 184K,8/10/2021,17726.0,0-40,18.78,
42.0,KDD 184K,8/9/2021,17880.0,0-40,19.76,
43.0,KDD 184K,8/9/2021,17689.0,0-40,19.6,
44.0,KDD 184K,8/9/2021,17615.0,0-40,19.56,
45.0,KDD 184K,8/9/2021,17661.0,0-40,19.42,
46.0,KDD 184K,8/9/2021,17736.0,0-40,20.68,
47.0,KDD 184K,8/9/2021,17687.0,10-14,19.62,
1.0,KDB 224N,9/10/2021,24921.0,5-10,20.7,
2.0,KDB 224N,9/10/2021,24896.0,3-10,21.2,
3.0,KDB 224N,9/10/2021,24947.0,5-10,20.46,
4.0,KBR 280S,9/9/2021,24933.0,5-10,19.66,
5.0,KBR 280S,9/9/2021,24858.0,0-40,20.78,
6.0,KBR 280S,9/9/2021,24908.0,5-10,19.02,
7.0,KBR 280S,9/9/2021,24885.0,3-10,18.1,
8.0,KBR 280S,9/9/2021,24821.0,0-6,21.3,
9.0,KBP 136Q,9/9/2021,24227.0,0-40,28.38,
10.0,KCZ 278W,9/9/2021,24926.0,5-10,17.96,
11.0,KCZ 278W,9/9/2021,24901.0,3-10,18.84,
12.0,KCZ 278W,9/9/2021,24889.0,0-40,21.36,
13.0,KCZ 278W,9/9/2021,24849.0,0-3,17.68,
14.0,KCZ 278W,9/9/2021,24830.0,0-40,22.54,
15.0,KDD 098W,9/9/2021,24870.0,0-40,21.42,
16.0,KDD 098W,9/9/2021,24893.0,3-10,20.08,
17.0,KDD 098W,9/9/2021,24922.0,5-10,19.76,
18.0,KDD 098W,9/9/2021,24946.0,5-10,20.72,
19.0,KDD 098W,9/9/2021,24828.0,0-40,21.4,
20.0,KDB 062A,9/9/2021,24945.0,5-10,21.1,
21.0,KDB 062A,9/10/2021,24920.0,5-10,16.48,
22.0,KDB 062A,9/10/2021,24892.0,3-10,16.52,
23.0,KDB 062A,9/9/2021,24882.0,0-40,19.96,
24.0,KCY 318N,9/9/2021,24815.0,0-40,21.76,
25.0,KDB 224N,9/10/2021,24961.0,0-6,19.64,
26.0,KAT 901C,9/9/2021,24519.0,0-40,21.3,
27.0,KAT 901C,9/8/2021,24487.0,0-40,19.68,
28.0,KAT 901C,9/8/2021,24445.0,0-40,18.48,
29.0,KAT 901C,9/9/2021,24398.0,0-3,20.42,
30.0,KDB 293W,9/9/2021,24351.0,0-3,19.82,
31.0,KDB 293W,9/9/2021,24404.0,10-14,18.4,
32.0,KDB 293W,9/9/2021,24476.0,0-40,24.36,
33.0,KDB 293W,9/9/2021,24381.0,0-3,19.4,
34.0,KDB 293W,9/9/2021,24437.0,0-40,22.76,
35.0,KDB 293W,9/9/2021,24512.0,0-40,19.5,
36.0,KDB 293W,9/9/2021,24807.0,0-40,21.9,
37.0,KBR 280S,9/9/2021,24789.0,0-6,21.56,
38.0,KBR 280S,9/9/2021,24728.0,0-6,22.26,
39.0,KBR 280S,9/9/2021,24750.0,0-6,20.32,
40.0,KBR 280S,9/9/2021,24641.0,0-6,21.0,
41.0,KDD 098W,9/9/2021,24755.0,0-40,18.04,
42.0,KDD 098W,9/9/2021,24795.0,0-40,15.62,
43.0,KDB 293W,9/9/2021,24770.0,0-40,24.2,
44.0,KDB 293W,9/9/2021,24691.0,10-14,20.24,
45.0,KDB 293W,9/9/2021,24647.0,0-3,23.14,
46.0,KDB 293W,9/9/2021,24738.0,10-14,20.84,
47.0,KCY 318N,9/9/2021,24757.0,0-40,24.08,
48.0,KCY 318N,9/9/2021,24705.0,10-14,16.54,
49.0,KCY 318N,9/9/2021,24888.0,0-3,19.92,
50.0,KAT 901C,9/9/2021,24774.0,0-40,20.46,
51.0,KAT 901C,9/9/2021,24736.0,0-40,23.24,
52.0,KAT 901C,9/9/2021,24688.0,10-14,18.04,
53.0,KAT 901C,9/9/2021,24858.0,0-3,20.7,
54.0,KDD 098W,9/9/2021,24855.0,0-3,18.0,
55.0,KDD 098W,9/9/2021,24700.0,10-14,18.3,
56.0,KDC 106S,9/9/2021,24818.0,0-40,24.5,
57.0,KDC 106S,9/9/2021,24594.0,0-40,23.2,
58.0,KDC 106S,9/9/2021,24658.0,0-3,23.58,
59.0,KDC 106S,9/9/2021,24894.0,10-14,21.2,
60.0,KDC 106S,9/9/2021,24748.0,0-40,21.52,
61.0,KDC 106S,9/9/2021,24782.0,0-40,26.2,
62.0,KDC 106S,9/9/2021,24581.0,0-40,19.1,
63.0,KAT 901C,9/9/2021,24808.0,0-40,21.7,
64.0,KDC 143M,9/9/2021,24801.0,0-40,20.18,
65.0,KDC 143M,9/9/2021,24853.0,0-3,19.52,
66.0,KDC 143M,9/9/2021,24689.0,10-14,15.52,
67.0,KDC 143M,9/9/2021,24742.0,0-40,22.24,
1.0,KBR 280S,8/11/2021,17662.0,5-10,18.24,
2.0,KBR 280S,8/11/2021,17645.0,5-10,17.96,
3.0,KBR 280S,8/11/2021,17853.0,5-10,19.76,
4.0,KBR 280S,8/10/2021,17828.0,5-10,18.22,
5.0,KBR 280S,8/10/2021,17834.0,5-10,17.96,
6.0,KBR 280S,8/11/2021,17867.0,5-10,18.66,
7.0,KDB 153Q,8/10/2021,17810.0,0-40,22.32,
8.0,KDB 153Q,8/10/2021,17794.0,14-20,18.56,
9.0,KDB 153Q,8/10/2021,17776.0,0-3,19.68,
10.0,KDB 153Q,8/10/2021,17823.0,0-40,20.48,
11.0,KDB 293W,8/10/2021,17749.0,0-3,17.24,
12.0,KDB 293W,8/10/2021,17783.0,14-20,18.72,
13.0,KDB 293W,8/10/2021,17770.0,0-3,17.5,
14.0,KDB 293W,8/10/2021,17793.0,14-20,19.4,
15.0,KDB 293W,8/10/2021,17836.0,5-10,17.44,
16.0,KDB 293W,8/11/2021,17847.0,5-10,20.96,
17.0,KDB 293W,8/11/2021,17858.0,5-10,21.6,
18.0,KDB 293W,8/10/2021,17827.0,5-10,20.94,
19.0,KBQ 469P,8/10/2021,17813.0,0-40,17.78,
20.0,KBQ 469P,8/10/2021,17798.0,14-20,17.66,
21.0,KBQ 469P,8/10/2021,17771.0,14-20,17.06,
22.0,KBR 280S,8/10/2021,17766.0,0-3,19.96,
23.0,KBR 280S,8/10/2021,17788.0,14-20,18.8,
24.0,KBR 280S,8/10/2021,17777.0,14-20,18.84,
25.0,KBR 280S,8/10/2021,17804.0,14-20,19.46,
26.0,KBR 280S,8/10/2021,17816.0,14-20,22.62,
27.0,KBR 280S,8/10/2021,17758.0,0-3,18.44,
28.0,KBP 188C,8/10/2021,17812.0,0-40,34.8,
29.0,KBP 188C,8/10/2021,17796.0,14-20,30.14,
30.0,KAT 901C,8/10/2021,17815.0,0-40,19.92,
31.0,KAT 901C,8/10/2021,17767.0,14-20,18.0,
32.0,KAT 901C,8/10/2021,17805.0,14-20,18.2,
33.0,KAT 901C,8/10/2021,17775.0,0-3,19.68,
34.0,KAT 901C,8/10/2021,17762.0,0-3,18.6,
35.0,KAT 901C,8/10/2021,17818.0,0-3,18.36,
36.0,KBP 188C,8/10/2021,17842.0,5-10,30.46,
37.0,KBP 188C,8/10/2021,17829.0,5-10,27.88,
38.0,KBP 188C,8/10/2021,17856.0,5-10,31.8,
39.0,KDB 072T,8/10/2021,17859.0,5-10,19.2,
40.0,KDB 072T,8/10/2021,17838.0,5-10,19.94,
41.0,KDB 072T,8/11/2021,17849.0,5-10,19.78,
42.0,KDB 072T,8/10/2021,17830.0,5-10,21.2,
43.0,KDB 927B,8/10/2021,17764.0,14-20,15.66,
44.0,KDB 927B,8/10/2021,17746.0,0-3,17.78,
45.0,KCN 957E,8/11/2021,17661.0,5-10,21.1,
46.0,KCN 957E,8/10/2021,17825.0,5-10,19.34,
47.0,KCN 957E,8/10/2021,17839.0,5-10,18.98,
48.0,KCN 957E,8/11/2021,17850.0,5-10,18.66,
49.0,KCH 846B,8/8/2021,17501.0,0-3(21),16.92,
50.0,KDB 072T,8/10/2021,17755.0,0-3,20.3,
51.0,KDB 072T,8/10/2021,17769.0,14-20,18.76,
52.0,KDB 072T,8/10/2021,17799.0,14-20,19.34,
53.0,KDB 072T,8/10/2021,17762.0,14-20,21.0,
54.0,KDB 204L,8/10/2021,17761.0,0-3,24.16,
55.0,KDB 204L,8/10/2021,17774.0,0-3,21.3,
56.0,KDB 204L,8/10/2021,17785.0,0-3,22.8,
57.0,KDB 204L,8/10/2021,17803.0,0-3,23.44,
58.0,KCY 273A,8/10/2021,17848.0,5=10,18.54,
59.0,KCY 273A,8/10/2021,17837.0,5=10,19.26,
60.0,KCY 273A,8/10/2021,17855.0,5=10,20.16,
61.0,KCY 273A,8/10/2021,17668.0,5=10,18.08,
1.0,KDD 098W,9/11/2021,25250.0,5-10,17.1,
2.0,KDD 098W,9/11/2021,25229.0,5-10,18.98,
3.0,KDD 098W,9/10/2021,25144.0,0-40,21.96,
4.0,KDD 098W,9/10/2021,25178.0,10-14,19.74,
5.0,KDD 098W,9/10/2021,25204.0,10-14,19.44,
6.0,KDD 103R,9/11/2021,25280.0,5-10,18.84,
7.0,KDD 103R,9/10/2021,25199.0,10-14,18.78,
8.0,KDD 103R,9/11/2021,25282.0,5-10,18.34,
9.0,KDD 103R,9/11/2021,25242.0,5-10,17.88,
10.0,KDC 106S,9/10/2021,25158.0,0-40,23.84,
11.0,KDC 106S,9/9/2021,24820.0,0-40,25.72,
12.0,KDB 293W,9/10/2021,25112.0,0-40,26.26,
13.0,KDB 293W,9/10/2021,25089.0,0-40,25.62,
14.0,KDB 293W,9/10/2021,25033.0,20-31.5,21.36,
15.0,KDB 293W,9/10/2021,24990.0,0-3,20.72,
16.0,KAT 901C,9/10/2021,25059.0,0-40,21.24,
17.0,KAT 901C,9/10/2021,25103.0,0-40,23.12,
18.0,KAT 901C,9/10/2021,25032.0,20-31.5,19.46,
19.0,KAT 901C,9/10/2021,24992.0,20-31.5,20.34,
20.0,KDD 098W,9/10/2021,25064.0,0-40,20.0,
21.0,KDD 098W,9/10/2021,25015.0,20-31.5,15.38,
22.0,KDD 098W,9/10/2021,24973.0,0-3,20.16,
23.0,KDD 098W,9/10/2021,25110.0,0-40,23.48,
1.0,KCC 928E,8/11/2021,17995.0,5-10,17.68,
2.0,KCY 318N,8/11/2021,18009.0,0-40,19.54,
3.0,KCY 318N,8/11/2021,17969.0,0-40,18.3,
